,text_review,tag,bin_tag,num_upper,text_pos,num_tokens
247,i have a number of items from pacsafe including the much larger waist pack this smaller waist wallet is handy for strapping on for shopping outings and it is inconspicuous under a shirt of jacket something that the waist pack clearly is not i use one packet for swiss francs and the second pocket for euros i am very pleased with this product and like the very slim aspect of the product,2.0,1.0,0,LS VBP DT NN IN NNS IN NN VBG DT JJ JJR NN NN DT JJR NN NN VBZ JJ IN VBG IN IN NN NNS CC PRP VBZ JJ IN DT NN IN NN NN IN DT NN NN RB VBZ RB FW VBP CD NN IN JJ NNS CC DT JJ NN IN NNS FW VBP RB JJ IN DT NN CC IN DT RB JJ NN IN DT NN,72
248,i love it i love it i love it i am sooo happy with this product i have gotten so many compliments on them,1.0,0.0,2,FW VBP PRP FW VBP PRP FW VBP PRP FW VBP NN JJ IN DT NN FW VBP VBN RB JJ NNS IN PRP,24
249,absolutely beautiful shimmery good quality and very pretty i love them going to use for my wedding and i am so happy i found these for such an affordable price,2.0,1.0,0,RB JJ JJ JJ NN CC RB RB FW VBP PRP VBG TO VB IN PRP$ NN CC FW VBP RB JJ FW VBN DT IN PDT DT JJ NN,30
250,i dropped my phone several times and i am so glad that this case protect my phone if it had not been for this case my phone would be broke,2.0,1.0,0,LS VBD PRP$ NN JJ NNS CC FW VBP RB JJ IN DT NN VB PRP$ NN IN PRP VBD RB VBN IN DT NN PRP$ NN MD VB VBN,30
251,did not work had to return,1.0,0.0,0,VBD RB VB VBD TO VB,6
252,this bag is durable and inexpensive and protects our car seat during gate check periods whenever we gate check our stroller the bag looks scuffed and dirty but our car seat is completely protected from the elements it is brightly colored so it is easily visible and has a handle to attach gate check tickets and also to carry the car seat in the bag the only draw back is the travel pouch the bag comes in it seems like it will take some effort to try to fit the bag into the pouch it may be easier if the bag can be folded and rolled up with a built in attachment strap to secure it once it is rolled up,3.0,1.0,0,DT NN VBZ JJ CC JJ CC VBZ PRP$ NN NN IN NN NN NNS WRB PRP NN VB PRP$ NN DT NN VBZ JJ CC JJ CC PRP$ NN NN VBZ RB VBN IN DT NNS PRP VBZ RB VBN IN PRP VBZ RB JJ CC VBZ DT VB TO VB NN NN NNS CC RB TO VB DT NN NN IN DT NN DT JJ NN NN VBZ DT NN NN DT NN VBZ IN PRP VBZ IN PRP MD VB DT NN TO VB TO VB DT NN IN DT NN PRP MD VB JJR IN DT NN MD VB VBN CC VBN RP IN DT VBN IN NN NN TO VB PRP IN PRP VBZ VBN RP,121
253,good info,0.0,0.0,0,JJ NN,2
254,who would by this why would not you just listen to it on youtube its free i searched it on youtube and it came out with all the songs,0.0,0.0,0,WP MD IN DT WRB MD RB PRP RB VBP TO PRP IN NN PRP$ JJ FW VBD PRP IN NN CC PRP VBD RP IN PDT DT NNS,29
255,i am so enjoying this musical journey through the years no one can tell our stories better than holly near it is so great to also recognize the familiar and loved voices of talented women like meg christian ronnie gilbert cris williamson et al i have it in my computer and in my mp3 and totally recommend it simply love the women's music collection really great,2.0,1.0,0,FW VBP RB VBG DT JJ NN IN DT NNS DT PRP MD VB PRP$ NNS JJR IN RB IN PRP VBZ RB JJ TO RB VB DT JJ CC VBD NNS IN JJ NNS IN NN JJ NN NN VBZ JJ FW FW FW VBP PRP IN PRP$ NN CC IN PRP$ NN CC RB VB PRP RB VBP DT NNS POS NN NN RB JJ,66
256,once in a long while an album like this comes around i have connected with these songs on so many levels through both lyrics and music my favorite songs are her slower piano ballads like between the lines gravity and city but they are all wonderful this is an album that i will continue to listen to and cherish for years to come,2.0,1.0,0,RB IN DT JJ IN DT NN IN DT VBZ IN FW VBP VBN IN DT NNS IN RB JJ NNS IN DT NNS CC NN PRP$ JJ NNS VBP PRP$ JJR NN NNS IN IN DT NNS NN CC NN CC PRP VBP DT JJ DT VBZ DT NN WDT FW MD VB TO VB TO CC VBP IN NNS TO VB,63
257,i wanted to make a few chalkboard signs for the garden and after reading other reviews settled on this paint i baked it for the prescribed time and so far it looks as new as it did two months ago when i placed it in the garden during that time there have been leaves that buried the sign heavy rain and full son and there is no sign of fading or even scratching,2.0,1.0,0,LS VBD TO VB DT JJ NN NNS IN DT NN CC IN VBG JJ NNS VBN IN DT NN FW VBD PRP IN DT JJ NN CC RB RB PRP VBZ IN JJ IN PRP VBD CD NNS RB WRB FW VBD PRP IN DT NN IN DT NN EX VBP VBN VBZ IN VBN DT NN JJ NN CC JJ NN CC EX VBZ DT NN IN JJ CC RB VBG,73
258,i give it as a xmas present to my fourteen years old son he likes the graphics and felt challenged it was received on time and we will packaged,2.0,1.0,0,LS VB PRP IN DT NN JJ TO PRP$ CD NNS JJ NN PRP VBZ DT NNS CC VBD VBN PRP VBD VBN IN NN CC PRP MD VBN,29
259,this is an easy upgrade for those that have not found a way around using microsoft office with all the free programs that come with a mac that allow you to open alter and save all windows files along with all the web based programs microsoft office is becoming dare i say it obsolete well at least if you must you it it works for what ya need no problems if you already have the previous version on your machine i have these on my machine and never use them anymore since the mac programs will ask you in what format you want your work saved if you are sending it to one of those people forced to work on windows no problems on this end best wishes and good luck,3.0,1.0,0,DT VBZ DT JJ NN IN DT WDT VBP RB VBN DT NN IN VBG NN NN IN PDT DT JJ NNS WDT VBP IN DT NN WDT VBP PRP TO VB VB CC VB DT NNS NNS IN IN PDT DT NN VBN NNS JJ NN VBZ VBG VB FW VBP PRP JJ RB IN JJS IN PRP MD PRP PRP PRP VBZ IN WP PRP VBP DT NNS IN PRP RB VBP DT JJ NN IN PRP$ NN FW VBP DT IN PRP$ NN CC RB VBP PRP RB IN DT NN NNS MD VB PRP IN WDT NN PRP VBP PRP$ NN VBN IN PRP VBP VBG PRP TO CD IN DT NNS VBD TO VB IN NNS DT NNS IN DT NN JJS NNS CC JJ NN,131
260,i love the concept and it is the perfect eye catching ring for weekend fun.great customer service from the company as well,2.0,1.0,0,LS VBP DT NN CC PRP VBZ DT JJ NN VBG NN IN NN NN NN NN IN DT NN RB RB,22
261,poor bead workmanship beads were loose and also missing beads would consider purchasing minnetonka sandals in the future but without beads i have owned minnetonka sandals in the past and found them to be very comfortable,0.0,0.0,3,JJ NN NN NNS VBD JJ CC RB VBG NNS MD VB VBG NN NNS IN DT NN CC IN NNS FW VBP VBN NN NNS IN DT NN CC VBD PRP TO VB RB JJ,36
262,i bought two to tie onto my motorcycle one holds the rain gear and the other serves as overflow for my gf's luggage they tie onto the luggage rack and serve as a headrest for the gf they look good and hold up well in sun and weather and are almost but not quite completely waterproof they stand up to rain very well for sure and only seep a little around the zipper one bag can hold two sets of rain gear tightly packed i am quite pleased with them and they are standard on all our road trips,3.0,1.0,1,LS VBD CD TO VB IN PRP$ NN CD VBZ DT NN NN CC DT JJ VBZ IN NN IN PRP$ NN POS NN PRP VBP IN DT NN NN CC VB IN DT NN IN DT NN PRP VBP JJ CC VB RP RB IN NN CC NN CC VBP RB CC RB RB RB JJ PRP VBP RP TO NN RB RB IN JJ CC JJ NN DT JJ IN DT NN CD NN MD VB CD NNS IN NN NN RB VBD FW VBP RB JJ IN PRP CC PRP VBP JJ IN DT PRP$ NN NNS,99
263,this game is awesome all i would change is that it takes a long time to level up in the game other than that the game is a must have,2.0,1.0,0,DT NN VBZ JJ DT FW MD VB VBZ IN PRP VBZ DT JJ NN TO VB RP IN DT NN JJ IN IN DT NN VBZ DT MD VB,30
264,this app is a waste of time all you do is dye and then click on an ad trying to restart so confusing do not waste your time on this app like i did do not get it,0.0,0.0,2,DT NN VBZ DT NN IN NN DT PRP VBP VBZ VB CC RB VB IN DT NN VBG TO VB RB JJ VBP RB VB PRP$ NN IN DT NN IN FW VBD VB RB VB PRP,38
265,i tried this out for awhile because i wanted a reusable lint trap i have a washer dryer combo and most of the lint gets washed out into the drain during the drying cycle while this trap does collect lots and lots of pet hair it does still allow a lot of smaller hairs and debris right though the zip tie connection to the washer hose is pretty weak but if you tighten it enough it will stay on there though a a wash and dry cycle it is easy enough to clean i subsequently bought a simple drain strainer at home depot for much less money that catches the finer stuff i use them together because with the big globs of lint trapped in this filter water drains through the fine filter and out of the sink faster which leaves my sink a little cleaner after the job is done,3.0,1.0,0,LS VBD DT RP IN RB IN FW VBD DT JJ NN NN FW VBP DT NN NN NN CC JJS IN DT NN VBZ VBN RP IN DT NN IN DT VBG NN IN DT NN VBZ VB NNS CC NNS IN NN NN PRP VBZ RB VB DT NN IN JJR NNS CC NN NN IN DT NN NN NN TO DT NN NN VBZ RB JJ CC IN PRP VBP PRP RB PRP MD VB IN EX IN DT DT NN CC JJ NN PRP VBZ JJ JJ TO JJ FW RB VBD DT JJ NN NN IN NN NN IN RB JJR NN WDT VBZ DT NN NN FW VB PRP RB IN IN DT JJ NNS IN NN VBN IN DT NN NN VBZ IN DT JJ NN CC IN IN DT NN RBR WDT VBZ PRP$ NN DT JJ JJR IN DT NN VBZ VBN,151
266,love them,0.0,0.0,0,VB PRP,2
267,outstanding graphics and sound very realistic slots are set about the same as one of our local casinos which has certified loose slots,2.0,1.0,0,JJ NNS CC JJ RB JJ NNS VBP VBN IN DT JJ IN CD IN PRP$ JJ NNS WDT VBZ VBN JJ NNS,23
268,ordered this for my mom this is a large purse she prefers larger purses and she even says its large very happy with the purchase i did free shipping and it did take a long time to get it,1.0,0.0,0,VBN DT IN PRP$ NN DT VBZ DT JJ NN PRP VBZ JJR NNS CC PRP RB VBZ PRP$ JJ RB JJ IN DT NN FW VBD JJ NN CC PRP VBD VB DT JJ NN TO VB PRP,39
269,great to keep it in the car that way you do not have to worry anymore if you forgot to charge your ds at home you can charge it in the car on the way,2.0,1.0,1,JJ TO VB PRP IN DT NN DT NN PRP VBP RB VB TO VB RB IN PRP VBD TO VB PRP$ JJ IN NN PRP MD VB PRP IN DT NN IN DT NN,35
270,purchased a pair at christmas for myself from my boyfriend then got another pair same brand in different color boots are comfortable soft warm ... just what i wanted,2.0,1.0,0,VBD DT NN IN NNS IN PRP IN PRP$ NN RB VBD DT NN JJ NN IN JJ NN NNS VBP JJ JJ JJ : RB WP FW VBD,29
271,my barely lasts five minutes with the beater bar on ... wish i had gotten a better one ...,0.0,0.0,0,PRP$ RB VBZ CD NNS IN DT NN NN IN : NN FW VBD VBN DT JJR CD :,19
272,this is a little on the cheap side i have bought mask before and this one just did not seem to stand up to the others,1.0,0.0,0,DT VBZ DT JJ IN DT JJ NN FW VBP VBN NN IN CC DT CD RB VBD RB VB TO VB RP TO DT NNS,26
273,my phone fit's perfectly if you want to be cute and stylish than it is a great product if you need your phone to be protected get an outer box,2.0,1.0,0,PRP$ NN NN POS RB IN PRP VBP TO VB JJ CC JJ IN PRP VBZ DT JJ NN IN PRP VBP PRP$ NN TO VB VBN VB DT JJ NN,30
274,my son loves super why and the fact that it talks was the greatest invention yet my baby girl wants one too now,1.0,0.0,0,PRP$ NN VBZ JJ WRB CC DT NN IN PRP VBZ VBD DT JJS NN RB PRP$ NN NN VBZ CD RB RB,23
275,they are just the perfect size i also love them and will be purchasing more for my granddaughters who want mine,2.0,1.0,0,PRP VBP RB DT JJ NN FW RB VBP PRP CC MD VB VBG JJR IN PRP$ NNS WP VBP NN,21
276,this pump quit working less than one month after i purchased it not a happy customer at all,0.0,0.0,0,DT NN VBD VBG JJR IN CD NN IN FW VBD PRP RB DT JJ NN IN DT,18
277,love this bag perfect for me as i do not usually carry a purse around,2.0,1.0,0,NN DT NN JJ IN PRP IN FW VBP RB RB VBP DT NN IN,15
278,this is exactly what i wanted thanks came as described and shipped fast,2.0,1.0,0,DT VBZ RB WP FW VBD NNS VBD IN VBN CC VBN RB,13
279,purchased this lens prior to my trip to mexico and very glad i did i am still new to digital slr so technically i cannot elaborate but i will say that not having to carry three lenses with me on my photo shoots was awesome i could attach this lens pocket a couple of filters and shoulder the camera as i hit the beach or the nature trails of playa del carmen this was certainly one of the best investments i ever made consider the 62mm one a filter for general purpose and protection and also the uv and circular polarizer filters for outdoor use my photos have been phenominal and the rave reviews from friends makes me know that in spite of my pro skills with the camera the lens is making up for it a must have for sony alpha owners or as in my case the minolta maxxum 5d,3.0,1.0,5,VBN DT NN RB TO PRP$ NN TO NN CC RB JJ FW VBD FW VBP RB JJ TO JJ NN RB RB FW MD RB VB CC FW MD VB IN RB VBG TO VB CD NNS IN PRP IN PRP$ NN VBZ VBD JJ FW MD VB DT NN NN DT NN IN NNS CC VB DT NN IN FW VBD DT NN CC DT NN VBZ IN FW FW FW DT VBD RB CD IN DT JJS NNS FW RB VBN VBP DT CD NN CD DT NN IN JJ NN CC NN CC RB DT NN CC JJ NN NNS IN JJ NN PRP$ NNS VBP VBN JJ CC DT VBP NNS IN NNS VBZ PRP VB DT IN NN IN PRP$ JJ NNS IN DT NN DT NN VBZ VBG RP IN PRP DT MD VB IN NN NN NNS CC IN IN PRP$ NN DT NN NN NN,152
280,tried everything i could think of and still could not get it to do anything so i had to return it,1.0,0.0,0,VBD NN FW MD VB IN CC RB MD RB VB PRP TO VB NN RB FW VBD TO VB PRP,21
281,great item,0.0,0.0,0,JJ NN,2
282,my mom loves it it protects her phone and it is not to bulky for her so i think if it is for a woman get it,1.0,0.0,0,PRP$ NN VBZ PRP PRP VBZ PRP$ NN CC PRP VBZ RB TO JJ IN PRP$ RB FW VBP IN PRP VBZ IN DT NN VB PRP,27
283,these are amazing no more buying the premise applesauce or fruit puree i gave been a king all types of different recipe since i got these perfect for my little one,1.0,0.0,0,DT VBP JJ RB RBR VBG DT NN NN CC NN NN FW VBD VBN DT NN DT NNS IN JJ NN IN FW VBD DT JJ IN PRP$ JJ NN,31
284,one additional point i wanted to add to the reviews here that i have not seen addressed is the poor handling of the controls for the sub-boss and boss battles specifically what i am referring to is the quick time event as i have seen it titled in some walkthroughs basically after you have reduced the boss health to a certain level the game switches to a series of video sequences of our hero fighting the boss and as the player you have to hit the appropriate button when it flashes on the screen i found this part of the game to be frustrating because most of the time i wanted to sit back and watch the battle unfold instead of concentrating completely on the button prompt,2.0,1.0,0,CD JJ NN FW VBD TO VB TO DT NNS RB IN FW VBP RB VBN VBN VBZ DT JJ NN IN DT NNS IN DT JJ CC NN NNS RB WP FW VBP VBG TO VBZ DT JJ NN NN IN FW VBP VBN PRP VBN IN DT NNS RB IN PRP VBP VBN DT NN NN TO DT JJ NN DT NN VBZ TO DT NN IN NN NNS IN PRP$ NN VBG DT NN CC IN DT NN PRP VBP TO VB DT JJ NN WRB PRP VBZ IN DT NN FW VBN DT NN IN DT NN TO VB JJ IN JJS IN DT NN FW VBD TO VB RB CC VB DT NN VBP RB IN VBG RB IN DT NN JJ,127
285,what was described with this like it was not what i got to do not expect it to be so bulky so i had to return it and then ended up paying the postal the description was inaccurate and the measurements were incorrect i will not purchase anything from this manufacture again,2.0,1.0,0,WP VBD VBN IN DT IN PRP VBD RB WP FW VBD TO VB RB VB PRP TO VB RB JJ IN FW VBD TO VB PRP CC RB VBD RP VBG DT JJ DT NN VBD JJ CC DT NNS VBD JJ FW MD RB VB NN IN DT NN RB,52
286,tried it twice and got a service unavailable message each time not sure what the issue is but glad it was just the trial at no cost so do not have any idea if it works,1.0,0.0,0,VBD PRP RB CC VBD DT NN JJ NN DT NN RB JJ WP DT NN VBZ CC JJ PRP VBD RB DT NN IN DT NN RB VBP RB VB DT NN IN PRP VBZ,36
287,good music,0.0,0.0,0,JJ NN,2
288,nice game maybe not as great as candy crush or some of the other king games since it does not finish out the round for you when you have achieved goals other than that a joyful alternative to candy crush,2.0,1.0,0,JJ NN RB RB IN JJ IN NN NN CC DT IN DT JJ NN NNS IN PRP VBZ RB VB RP DT NN IN PRP WRB PRP VBP VBN NNS JJ IN IN DT JJ NN TO NN NN,40
