,text_review,tag,bin_tag,text_pos,lemmas,num_tokens
141,this bracelet looks great but my wrists must be a little large as the braclet was rather right i was able to wear it with formal wear but was anxious to take it off at the end of the evening i wish it could have been a little bit larger,2.0,1.0,DT NN VBZ JJ CC PRP$ NNS MD VB DT JJ JJ IN DT NN VBD RB JJ FW VBD JJ TO VB PRP IN JJ NN CC VBD JJ TO VB PRP RP IN DT NN IN DT NN FW VB PRP MD VB VBN DT JJ NN JJR,this bracelet look great but my wrist must be a little large as the braclet be rather right i be able to wear it with formal wear but be anxious to take it off at the end of the evening i wish it could have be a little bit larger,50
142,they hardly drip and i love that they are not plastic,1.0,0.0,PRP RB VB CC FW VBP IN PRP VBP RB JJ,they hardly drip and i love that they be not plastic,11
143,love them yes the posts are thin but i am going to wear them now anyway later on i will look into having the stones reset into another white gold setting with sturdier posts and screw backs the stones are so beautiful that it will be worth the effort i am also seriously thinking about getting the round stone stud earrings in the same cttw too,1.0,0.0,VB PRP RB DT NNS VBP JJ CC FW VBP VBG TO VB PRP RB RB RB IN FW MD VB IN VBG DT NNS VB IN DT JJ NN NN IN JJR NNS CC VB NNS DT NNS VBP RB JJ IN PRP MD VB JJ DT NN FW VBP RB RB VBG IN VBG DT NN NN NN NNS IN DT JJ NN RB,love they yes the post be thin but i be go to wear they now anyway later on i will look into have the stone reset into another white gold setting with sturdier post and screw back the stone be so beautiful that it will be worth the effort i be also seriously think about get the round stone stud earring in the same cttw too,66
144,i love my new go pro case it holds everything and is small so it is easy to store places i am very happy with my purchase,2.0,1.0,FW VBP PRP$ JJ VB JJ NN PRP VBZ NN CC VBZ JJ IN PRP VBZ JJ TO VB NNS FW VBP RB JJ IN PRP$ NN,i love my new go pro case it hold everything and be small so it be easy to store place i be very happy with my purchase,27
145,my son is obsessed with this backpack he is in kindergarten so it is kinda big on him but once he saw it it was all be could talk about it is very well made has extra pockets which is nice it is not cheap looking and i think it should last a few years we are very happy with this purchase,2.0,1.0,PRP$ NN VBZ VBN IN DT NN PRP VBZ IN NN IN PRP VBZ NN JJ IN PRP CC RB PRP VBD PRP PRP VBD DT VB MD VB IN PRP VBZ RB RB VBN VBZ JJ NNS WDT VBZ JJ PRP VBZ RB JJ VBG CC FW VBP PRP MD VB DT JJ NNS PRP VBP RB JJ IN DT NN,my son be obsess with this backpack he be in kindergarten so it be kinda big on he but once he see it it be all be could talk about it be very well make have extra pocket which be nice it be not cheap look and i think it should last a few year we be very happy with this purchase,62
146,this bag is very strong the delivery soon 。,1.0,0.0,DT NN VBZ RB JJ DT NN RB SYM,this bag be very strong the delivery soon 。,9
147,great glasses fit my head well quality lenses mine did just snap so i bought another pair but that was after four years of heavy use they even did well against my puppy's teeth i do not really know what the other reviewers complaints were about all lightweight glasses use polycarbonate lenses like these and not glass,2.0,1.0,JJ NNS VBP PRP$ NN RB JJ NNS NN VBD RB VB RB FW VBD DT NN CC DT VBD IN CD NNS IN JJ NN PRP RB VBD RB IN PRP$ NN POS NNS FW VBP RB RB VB WP DT JJ NNS NNS VBD IN DT JJ NNS VBP JJ NNS IN DT CC RB NN,great glass fit my head well quality lens mine do just snap so i buy another pair but that be after four year of heavy use they even do well against my puppy 's tooth i do not really know what the other reviewer complaint be about all lightweight glass use polycarbonate lens like these and not glass,57
148,outstanding,0.0,0.0,JJ,outstanding,1
149,this was an uninspiring crap of a game not even worth free i did not know they made games this bad,0.0,0.0,DT VBD DT JJ NN IN DT NN RB RB JJ JJ FW VBD RB VB PRP VBD NNS DT JJ,this be a uninspiring crap of a game not even worth free i do not know they make game this bad,21
150,this was returned because it did not work with the ipod touch 2nd generation although it said it was compatible,1.0,0.0,DT VBD VBN IN PRP VBD RB VB IN DT NN NN JJ NN IN PRP VBD PRP VBD JJ,this be return because it do not work with the ipod touch 2nd generation although it say it be compatible,20
151,i was infected with a virus that locked my computer called nod technicians not something they could handled over the phone needed an appointment about three or four days out with a technician over the phone to resolve my problem i had a friend come over and resolved the problem the same day and in about an hour not sure nod has any real value to me,0.0,0.0,LS VBD VBN IN DT NN WDT VBD PRP$ NN VBN NN NNS RB NN PRP MD VBD IN DT NN VBD DT NN IN CD CC CD NNS RP IN DT NN IN DT NN TO VB PRP$ NN FW VBD DT NN VBN IN CC VBD DT NN DT JJ NN CC IN IN DT NN RB JJ NN VBZ DT JJ NN TO PRP,i be infect with a virus that lock my computer call nod technician not something they could handle over the phone need a appointment about three or four day out with a technician over the phone to resolve my problem i have a friend come over and resolve the problem the same day and in about a hour not sure nod have any real value to I,67
152,this program works very well for us and helps keep our computer operating efficiently i am getting a new computer and will be putting this program on it also,1.0,0.0,DT NN VBZ RB RB IN PRP CC VBZ VB PRP$ NN VBG RB FW VBP VBG DT JJ NN CC MD VB VBG DT NN IN PRP RB,this program work very well for we and help keep we computer operate efficiently i be get a new computer and will be put this program on it also,29
153,i just got this speaker so i have not had it long enough to give it a five star rating i am very satisfied with the sound and ease of use i have this speaker in my kitchen and i will probably buy another one to use in one of my upstairs rooms,2.0,1.0,LS RB VBD DT NN RB FW VBP RB VBN PRP RB RB TO VB PRP DT CD NN NN FW VBP RB JJ IN DT NN CC NN IN NN FW VBP DT NN IN PRP$ NN CC FW MD RB VB DT CD TO VB IN CD IN PRP$ NN NNS,i just get this speaker so i have not have it long enough to give it a five star rating i be very satisfied with the sound and ease of use i have this speaker in my kitchen and i will probably buy another one to use in one of my upstairs room,53
154,only order these if you are looking to charge your phones this will not charge your ipads everything else seemed to work okay but unfortunately that is not what i was looking for,0.0,0.0,RB NN DT IN PRP VBP VBG TO VB PRP$ NNS DT MD RB VB PRP$ NNS NN RB VBD TO VB JJ CC RB DT VBZ RB WP FW VBD VBG IN,only order these if you be look to charge you phone this will not charge you ipad everything else seem to work okay but unfortunately that be not what i be look for,33
155,the seams started coming apart after one week of using it but it was the perfect size and looked exactly like the picture,2.0,1.0,DT NNS VBD VBG RB IN CD NN IN VBG PRP CC PRP VBD DT JJ NN CC VBD RB IN DT NN,the seam start come apart after one week of use it but it be the perfect size and look exactly like the picture,23
156,only good thing about this figure is when you squeeze the legs the arms do a slashing attack this figure comes with eight weapons but you can only use one weapon at a time using his left hand his right hand is open and does not enable him to hold anything with it which is ridiculous why have so many weapons and yet you can only use one hand other than that it is a nice looking figure and would look great in any marvel collection,2.0,1.0,RB JJ NN IN DT NN VBZ WRB PRP VBP DT NNS DT NNS VBP DT VBG NN DT NN VBZ IN CD NNS CC PRP MD RB VB CD NN IN DT NN VBG PRP$ JJ NN PRP$ JJ NN VBZ JJ CC VBZ RB VB PRP TO VB NN IN PRP WDT VBZ JJ WRB VBP RB JJ NNS CC RB PRP MD RB VB CD NN JJ IN IN PRP VBZ DT JJ VBG NN CC MD VB JJ IN DT VBP NN,only good thing about this figure be when you squeeze the leg the arm do a slash attack this figure come with eight weapon but you can only use one weapon at a time use he left hand he right hand be open and do not enable he to hold anything with it which be ridiculous why have so many weapon and yet you can only use one hand other than that it be a nice look figure and would look great in any marvel collection,86
157,kyle jason knows cool knows soul and if this cd does not move you you may want two check your pulse ... or pray quickly ...,1.0,0.0,NN NN VBZ JJ VBZ NN CC IN DT NN VBZ RB VB PRP PRP MD VB CD VB PRP$ NN : CC VB RB :,kyle jason know cool know soul and if this cd do not move you you may want two check you pulse ... or pray quickly ...,26
158,my experience with this game was amazing the only thing they could do to make this game better would be to be able to buy new parks with in game money,2.0,1.0,PRP$ NN IN DT NN VBD JJ DT JJ NN PRP MD VB TO VB DT NN RBR MD VB TO VB JJ TO VB JJ NNS IN IN NN NN,my experience with this game be amazing the only thing they could do to make this game better would be to be able to buy new park with in game money,31
159,i thought it was a free app to learn german but it was just a teaser to buy a product so i was disappointed and i immediately deleted the app from my kindle fire,0.0,0.0,LS VBD PRP VBD DT JJ NN TO VB JJ CC PRP VBD RB DT NN TO VB DT NN RB FW VBD JJ CC FW RB VBN DT NN IN PRP$ NN NN,i think it be a free app to learn german but it be just a teaser to buy a product so i be disappointed and i immediately delete the app from my kindle fire,34
160,this are my favorite sandals i get compliments on the all of the time the only issue i have is it takes awhile to put them on and take them off,2.0,1.0,DT VBP PRP$ JJ NNS FW VB NNS IN DT DT IN DT NN DT JJ NN FW VBP VBZ PRP VBZ RB TO VB PRP IN CC VB PRP RP,this be my favorite sandal i get compliment on the all of the time the only issue i have be it take awhile to put they on and take they off,31
161,free product provided for evaluation and review i received the pink version.this organizer has a hanger that allows it to be hung up or if you want to roll it up then the hanger turns in so that it forms a nice roll.it holds anything i would need for a trip and when it is hung up it is very easy to see where everything is at a glance.it has nylon zippers and multiple sizes of compartments the very bottom has a net in case one needs to put something wet or that needs to air in the organizer it holds fairly large bottles and tubes there is one compartment that is long and it is good for brushes and pencils the next row has three divided pockets and the top row has multiple small pockets.it has belts around it so that when you roll it up you can belt it which makes it very easy to put in a gym bag or suitcase.really the only thing about it that i do not care for is the big wodison logo across the top but that is a minor thing.images pending,3.0,1.0,JJ NN VBN IN NN CC NN FW VBD DT JJ NN NN VBZ DT NN WDT VBZ PRP TO VB VBN RP CC IN PRP VBP TO VB PRP RP RB DT NN VBZ IN RB IN PRP VBZ DT JJ NN VBZ NN FW MD VB IN DT NN CC WRB PRP VBZ VBN IN PRP VBZ RB JJ TO VB WRB NN VBZ IN DT NN VBZ NN NNS CC JJ NNS IN NNS DT RB JJ VBZ DT NN IN NN CD VBZ TO VB NN JJ CC DT VBZ TO NN IN DT NN PRP VBZ RB JJ NNS CC NNS EX VBZ CD NN WDT VBZ JJ CC PRP VBZ JJ IN NNS CC NNS DT JJ NN VBZ CD VBN NNS CC DT JJ NN VBZ JJ JJ NN VBZ NNS IN PRP RB IN WRB PRP VBP PRP IN PRP MD NN PRP WDT VBZ PRP RB JJ TO VB RP DT NN NN CC RB DT JJ NN IN PRP IN FW VBP RB VB IN VBZ DT JJ NN NN IN DT JJ CC DT VBZ DT JJ NNS VBG,free product provide for evaluation and review i receive the pink version.this organizer have a hanger that allow it to be hang up or if you want to roll it up then the hanger turn in so that it form a nice roll.it hold anything i would need for a trip and when it be hang up it be very easy to see where everything be at a glance.it have nylon zipper and multiple size of compartment the very bottom have a net in case one need to put something wet or that need to air in the organizer it hold fairly large bottle and tube there be one compartment that be long and it be good for brush and pencil the next row have three divide pocket and the top row have multiple small pockets.it have belt around it so that when you roll it up you can belt it which make it very easy to put in a gym bag or suitcase.really the only thing about it that i do not care for be the big wodison logo across the top but that be a minor thing.images pend,190
